IBA Code,Site Name,Province,Districts,Area,Status,A1,A2,A3,A4i,A4ii,A4iii,A4iv,DD,Criteria Details,tropicalwetevergreen,tropicalsemievergreen,littoral,tropicalgrassland,mangrove,drydeciduoustropical,tropicaldrydeciduous,tropicalsecondaryscrub,freshwaterswamp,riverinewetland,subtropicaldryevergreen,southernmixeddeciduoustype,mixeddrydeciduous,tropicaldryevergreen,subtropicaldrydeciduous,tropicalmoistdeciduous,subtropicalsecondaryscrub,montanewettemperate,subalpinedryscrub,tropical,semievergreen,subtropicalbroadleaved,riverinevegetation,montanegrassyslopes,subtropicalpine,subtropicalevergreen,subalpine,alpinearidpasture,alpinedrypasture,subtropical,broadleaved,wetland,floodedvalleygrassland,tropicalbamboobrakes,woodedgrassland,salixswamp,tropicalevergreen,jhumland,orchards,wetland(freshwaterlakes,pools),humanhabitation,seasonalmarsh,secondaryscrub,wetsavannagrassland,tropicalmoistscrub,bamboobrakes,saltpan,tidalmudflat,tropicalaridzone,tropicalthorn,alpinemoistpasture,alpinemoistscrub,himalayanwettemperate,himalayanmoisttemperate,alpinedryscrub,himalayandrytemperate,aquatic,himalayansecondaryscrub,himalayandryscrub,tropicaldry,lowlandevergreenrain,montanegrassy,montanegrassland,tropicaldeciduous,tropicalmoist,drydeciduous,moistdeciduous,riverine,evergreen,broadleafmountane,grasslandplateau,subtropicalleaved,hillyevergreen,montanebroadleafevergreen,deciduous,montanemixedbroadleaf,subtropicalmixedbroadleafconiferous,temperatebroadleaved,temperate,colddesert,alpinegrassland,mixedbroadleafconiferous,alpinemeadows,grassland,montaneevergreenshola,evergreenshrubs,plantations,Extra
IN-HP-11,Kanawar,Himachal Pradesh,Kullu,5400,Wildlife Sanctuary,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-HP-12,Kibber,Himachal Pradesh,Lahul & Spiti,140050,Wildlife Sanctuary,0,0,1,0,0,0,0,0,Biome-restricted assemblage (A3),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-HP-13,Kugti,Himachal Pradesh,Chamba,37886,Wildlife Sanctuary,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-HP-14,Lippa Asrang,Himachal Pradesh,Kinnaur,3090,Wildlife Sanctuary,0,0,1,0,0,0,0,0,Biome-restricted assemblage (A3),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-HP-15,Majathal,Himachal Pradesh,"Solan, Shimla",4000,Wildlife Sanctuary,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-HP-16,Manali,Himachal Pradesh,Kullu,3180,Wildlife Sanctuary,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-HP-17,Nargu,Himachal Pradesh,Mandi,27837,Wildlife Sanctuary,0,0,1,0,0,0,0,1,"Biome-restricted assemblage, Data deficient (A3, DD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-HP-18,Pin Valley,Himachal Pradesh,"Lahaul, Spiti",67500,National Park,0,0,1,0,0,0,0,0,Biome-restricted assemblage (A3),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-HP-19,Pong Dam Lake,Himachal Pradesh,Kangra,30729,Wildlife Sanctuary,1,0,0,1,0,1,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 1% of a bio-geographic population of a congregatory waterbird species, Congregations: Site known or thought to hold, on a regular basis, > 20,000 water birds or > 10,000 pairs of seabirds of one or more species (A1, A4i, A4iii)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-HP-20,Rupi Bhaba,Himachal Pradesh,Kinnaur,26900,Wildlife Sanctuary,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-HP-21,Sangla (Raksham Chitkul),Himachal Pradesh,Kinaur,65000,Wildlife Sanctuary,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-HP-22,"Sarah Valley, Lower Dharamshala",Himachal Pradesh,Kangra,Not Defined,Non Officially Protected,1,0,1,0,0,0,0,0,"Globally threatened species, Biome-restricted assemblage (A1, A3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-HP-23,Sechu Tuan Nala,Himachal Pradesh,Chamba,10295,Wildlife Sanctuary,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-HP-24,Shikari Devi,Himachal Pradesh,Mandi,7200,Wildlife Sanctuary,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-HP-25,Shimla Water Catchment,Himachal Pradesh,"Shimla, Kufri",1025,Wildlife Sanctuary,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-HP-26,Talra,Himachal Pradesh,Shimla,2600,Wildlife Sanctuary,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-HP-27,Tirthan,Himachal Pradesh,Kullu,6112,Wildlife Sanctuary,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,	,"
IN-JK-01,Chushul Marshes,Jammu & Kashmir,"Leh, Ladakh",1500,Non Officially Protected,1,0,0,0,0,0,0,0,Globally threatened species (A1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-JK-02,Dachigam,Jammu & Kashmir,Srinagar,17125,National Park,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-JK-03,Dehra Gali,Jammu & Kashmir,"Poonch, Rajouri",1800,Non Officially Protected,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-JK-04,Gulmar,Jammu & Kashmir,Baramulla,13925,Wildlife Sanctuary,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-JK-05,Haigam Rakh,Jammu & Kashmir,Baramulla,1400,Non Officially Protected,1,0,0,0,0,1,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 20,000 water birds or > 10,000 pairs of seabirds of one or more species (A1, A4iii)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-JK-06,Hanle Shado - Bug,Jammu & Kashmir,"Leh, Ladakh",8000,Non Officially Protected,1,0,0,0,0,0,0,1,"Globally threatened species, Data deficient (A1, DD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-JK-07,Hemis,Jammu & Kashmir,Ladakh,410000,National Park,0,0,1,0,0,0,0,0,Biome-restricted assemblage (A3),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-JK-08,Hirapora,Jammu & Kashmir,Pulwama,11450,Wildlife Sanctuary,1,0,0,0,0,0,0,1,"Globally threatened species, Data deficient (A1, DD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-JK-09,Hokarsar,Jammu & Kashmir,Budgam and Srinagar,1375,Non Officially Protected,1,0,0,0,0,1,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 20,000 water birds or > 10,000 pairs of seabirds of one or more species (A1, A4iii)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-JK-10,Kishtwar,Jammu & Kashmir,Dodo,40500,National Park,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-JK-11,Lachipora,Jammu & Kashmir,Baramulla,9350,Wildlife Sanctuary,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-JK-12,Limber,Jammu & Kashmir,Baramulla,4375,Wildlife Sanctuary,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-JK-13,Mirgund Jheel,Jammu & Kashmir,Budgam,300,Non Officially Protected,1,0,0,1,0,0,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 1% of a bio-geographic population of a congregatory waterbird species (A1, A4i)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-JK-14,Overa - Aru,Jammu & Kashmir,Anantnag,51100,Wildlife Sanctuary,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,	,"
IN-JK-15,Pangong Tso,Jammu & Kashmir,"Leh, Ladakh",65000,Non Officially Protected,1,0,1,0,0,0,0,0,"Globally threatened species, Biome-restricted assemblage (A1, A3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-JK-16,Ramanagar,Jammu & Kashmir,Jammu,1275,Wildlife Sanctuary,1,0,0,0,0,0,0,1,"Globally threatened species, Data deficient (A1, DD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-JK-17,Shallabugh Lake and Marshes,Jammu & Kashmir,Srinagar,700,Non Officially Protected,0,0,0,0,0,1,0,0,"Congregations: Site known or thought to hold, on a regular basis, > 20,000 water birds or > 10,000 pairs of seabirds of one or more species (A4iii)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-JK-18,Tsokar Basin,Jammu & Kashmir,"Leh, Ladakh",10000,Non Officially Protected,1,0,0,0,0,0,0,0,Globally threatened species (A1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-JK-19,Tso Morari Lake and Adjacent Marsh,Jammu & Kashmir,Leh,Not Defined,Non Officially Protected,1,0,0,0,0,0,0,0,Globally threatened species (A1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-JK-20,Wular Lake,Jammu & Kashmir,Baramulla,12200,Non Officially Protected,1,0,0,0,0,1,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 20,000 water birds or > 10,000 pairs of seabirds of one or more species (A1, A4iii)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-JK-21,Gharana Wetland Reserve,Jammu & Kashmir,Jammu,300,Non Officially Protected,0,0,0,0,0,1,0,1,"Congregations: Site known or thought to hold, on a regular basis, > 20,000 water birds or > 10,000 pairs of seabirds of one or more species, Data deficient (A4iii, DD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-JH-01,Hazaribagh and North Karnpur Valley,Jharkhand,Hazaribagh,198625,Wildlife Sanctuary,1,0,0,0,0,0,0,1,"Globally threatened species, Data deficient (A1, DD)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-JH-02,Palamu,Jharkhand,Palamau,79433,Tiger Reserve,1,0,0,0,0,0,0,0,Globally threatened species (A1),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-JH-03,Udhwa Lake,Jharkhand,Sahebganj,565,Wildlife Sanctuary,1,0,0,0,0,0,0,0,Globally threatened species (A1),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-KA-01,Adichunchunagiri,Karnataka,Mandya,88,Wildlife Sanctuary,1,0,0,0,0,0,0,0,Globally threatened species (A1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-KA-02,Anshi,Karnataka,North Kannada,25000,National Park,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-KA-03,Bandipur,Karnataka,Mysore,87420,Tiger Reserve,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-KA-04,Bannerghatta,Karnataka,Bangalore,10427,National Park,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-KA-05,Bhadra,Karnataka,"Chikmangalur, Shimoga",49246,Tiger Reserve,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-KA-06,Bimgad and Castle Rock,Karnataka,Belgaum,Not Defined,Non Officially Protected,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
